table_number;table_name;material_group;material_code;material_label;level_1;level_2;level_3;level_4;description;description_main;abr_code;period_begin_code;period_begin_label;period_begin_group;period_end_code;period_end_label;period_end_group;date_range_text;indent_spaces
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Pijl;Pijl;PIJL;PALEOLB;Paleolithicum laat B: 18000 C14 -8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Pijlkoker;Pijlkoker;PIJLKOKR;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Pilum murale;Pilum murale;PILMURAL;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;ROMM;Romeinse tijd midden: 70 - 270 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Pin;Pin;PIN;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Plank;Plank;PLANK;MESOL;Mesolithicum laat: 6450 -4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Ploeg (onderdeel);Ploeg (onderdeel);PLOEG;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Ploeg (onderdeel);;;;eergetouw/haakploeg;eergetouw/haakploeg;EERGETW;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Ploeg (onderdeel);;;;keerploeg;keerploeg;KEERPLG;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Rad;Rad;RAD;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Riek/greep/hooivork;Riek/greep/hooivork;RIEK;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Ring;Ring;RING;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Schaaf;Schaaf;SCHAAF;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Schild (onderdeel);Schild (onderdeel);SCHILD;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Schip/boot (onderdeel);Schip/boot (onderdeel);SCHIP;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;breeuwsel;breeuwsel;BREEUWSL;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;kimstuk;kimstuk;KIMSTUK;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;kromhout;kromhout;KROMHOUT;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;mastbank;mastbank;MASTBANK;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;mastspoor;mastspoor;MASTSPR;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;peddel;peddel;PEDDEL;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;roeiriem/roeispaan;roeiriem/roeispaan;ROEIRIEM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;spant;spant;SPANT;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;stuurriem;stuurriem;STUURRM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;type aak;type aak;AAK;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;type boomstamboot/boomstamkano;type boomstamboot/boomstamkano;BOOMSTAM;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;type platbodem;type platbodem;PLATBODM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Schip/boot (onderdeel);;;;type rondbodem;type rondbodem;RONDBODM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Schop/schep/spade;Schop/schep/spade;SCHOP;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Schrijftafel/wastafel;Schrijftafel/wastafel;SCHRFTAF;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Slagwapen;Slagwapen;SLAGWPN;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Spatel;Spatel;SPATEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Speelgoed;Speelgoed;SPEELGD;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Speelgoed;;;;diabolo;diabolo;DIABOLO;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Speelgoed;;;;dobbelsteen;dobbelsteen;DOBBELST;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Speelgoed;;;;tol;tol;TOL;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Spiegel (onderdeel);Spiegel (onderdeel);SPIEGEL;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Spie/keg/wig;Spie/keg/wig;SPIE;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Spinhout;Spinhout;SPINHOUT;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Staf;Staf;STAF;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Stamper;Stamper;STAMPER;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Steiger;Steiger;STEIGER;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Tandenstoker;Tandenstoker;TANDSTOK;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Tent (onderdeel);Tent (onderdeel);TENT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Tent (onderdeel);;;;tentharing;tentharing;HARING;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Toiletgerei/toiletgarnituur;Toiletgerei/toiletgarnituur;TOILETG;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Ton/vat/kuip;Ton/vat/kuip;TON;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Ton/vat/kuip;;;;duig/hoepel;duig/hoepel;DUIG;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Vaatwerk;Vaatwerk;VAATWERK;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Visbun/viskaar;Visbun/viskaar;VISBUN;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Visfuik;Visfuik;VISFUIK;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Visgerei/jachtgerei;Visgerei/jachtgerei;VISGEREI;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Visnet/visgaas;Visnet/visgaas;VISNET;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Vlashekel;Vlashekel;VLASHEKL;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Vlechtwerk;Vlechtwerk;VLECHTW;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Wagen/voertuig (onderdeel);Wagen/voertuig (onderdeel);WAGEN;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Wagen/voertuig (onderdeel);;;;disselboom;disselboom;DISSELBM;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Wagen/voertuig (onderdeel);;;;wagenas/wagenboom;wagenas/wagenboom;WAGENAS;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Wan;Wan;WAN;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Wapen (onderdeel);Wapen (onderdeel);WAPEN;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Waterput;Waterput;WATERPUT;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;NTB;Nieuwe tijd B: 1650 - 1850 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Weefkaart;Weefkaart;WEEFKRT;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Weefkam;Weefkam;WEEFKAM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Weg;Weg;WEG;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Weg;;;;knuppelweg;knuppelweg;KNUPLWEG;NEOMB;Neolithicum midden B: 3400 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Werktuig/gereedschap (onderdeel);Werktuig/gereedschap (onderdeel);WERKTUIG;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Werktuig/gereedschap (onderdeel);;;;steel;steel;STEEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Wiel (onderdeel);Wiel (onderdeel);WIEL;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Wiel (onderdeel);;;;schijfwiel;schijfwiel;SCHIJFWL;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Wiel (onderdeel);;;;spaak(wiel);spaak(wiel);SPAAKWL;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Wiel (onderdeel);;;;wielnaaf;wielnaaf;WIELNAAF;BRONSL;Bronstijd laat: 1100 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Wolkam/kaardekam;Wolkam/kaardekam;WOLKAM;NEOLA;Neolithicum laat A: 2850 - 2450 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Zalfdoos/schminkdoos/pyxis;Zalfdoos/schminkdoos/pyxis;ZALFDOOS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;;;;;Zwaard (onderdeel);Zwaard (onderdeel);ZWAARD;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;OPH;Hout/houtskool;Zwaard (onderdeel);;;;zwaardgreep/zwaardgevest;zwaardgreep/zwaardgevest;ZWRDGRP;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Afval;Afval;AFVAL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Amulet/talisman;Amulet/talisman;AMULET;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;Amulet/talisman;;;;phallus;phallus;PHALLUS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Armband/armring;Armband/armring;ARMBAND;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Beitel;Beitel;BEITEL;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Doos;Doos;DOOS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Foedraal/etui;Foedraal/etui;FOEDRAAL;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Gesp;Gesp;GESP;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Haarnaald/haarpen/haarspeld/haarsieraad;Haarnaald/haarpen/haarspeld/haarsieraad;HAARNLD;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Halffabrikaat;Halffabrikaat;HALFFABR;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Hanger;Hanger;HANGER;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;Hanger;;;;tand, doorboord;tand, doorboord;TANDDRB;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;VMEB;Middeleeuwen vroeg B: 525 - 725 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;;;;;Kist;Kist;KIST;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODI;Ivoor;Kist;;;;beslag;beslag;BESLAG;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
